time, normalized_head, current, 
85972, -0.920074, -2.00515, 
85990, -0.868973, -2.00515, 
86009, -0.87767, -2.00515, 
86027, -0.873932, -2.00515, 
86046, -0.885498, -2.00515, 
86065, -0.879089, -2.00515, 
86084, -0.891357, -2.00515, 
86103, -0.87114, -2.00515, 
86121, -0.862473, -2.00515, 
86140, -0.849701, -2.00515, 
86160, -0.843262, -2.00515, 
86177, -0.841248, -2.00515, 
86196, -0.851807, -2.00515, 
86216, -0.851807, -2.00515, 
86234, -0.837173, -2.00515, 
86253, -0.843536, -2.00515, 
86271, -0.84903, -2.00515, 
86290, -0.853775, -2.00515, 
86309, -0.865326, -2.00515, 
86328, -0.856995, -2.00515, 
86347, -0.844498, -2.00515, 
86365, -0.846451, -2.00515, 
86384, -0.846695, -2.00515, 
86405, -0.83844, -2.00515, 
86421, -0.837494, -2.00515, 
86443, -0.837494, -2.00515, 
86459, -0.856873, -2.00515, 
86478, -0.863632, -2.00515, 
86498, -0.860687, -2.00515, 
86515, -0.849884, -2.00515, 
86542, -0.849884, -2.00515, 
86554, -0.848022, -2.00515, 
86572, -0.84848, -2.00515, 
86591, -0.839249, -2.00515, 
86609, -0.826538, -2.00515, 
86628, -0.821548, -2.00515, 
86646, -0.784821, -2.00515, 
86665, -0.797089, -2.00515, 
86684, -0.785614, -2.00515, 
86703, -0.787445, -2.00515, 
86721, -0.788986, -2.00515, 
86740, -0.799179, -2.00515, 
86759, -0.802292, -2.00515, 
86778, -0.801529, -2.00515, 
86797, -0.783875, -2.00515, 
86815, -0.772293, -2.00515, 
86834, -0.762161, -2.00515, 
86853, -0.754547, -2.00515, 
86871, -0.750427, -2.00515, 
86890, -0.750717, -2.00515, 
86909, -0.734711, -2.00515, 
86928, -0.706894, -2.00515, 
86947, -0.708115, -2.00515, 
86965, -0.707123, -2.00515, 
86984, -0.679474, -2.00515, 
87003, -0.691605, -2.00515, 
87022, -0.65303, -2.00515, 
87040, -0.684967, -2.00515, 
87059, -0.697037, -2.00515, 
87078, -0.697601, -2.00515, 
87097, -0.712601, -2.00515, 
87118, -0.705963, -2.00515, 
87134, -0.695358, -2.00515, 
87157, -0.651047, -2.00515, 
87172, -0.675323, -2.00515, 
87190, -0.698761, -2.00515, 
87209, -0.715118, -2.00515, 
87228, -0.72879, -2.00515, 
87247, -0.736267, -2.00515, 
87265, -0.765945, -2.00515, 
87284, -0.768402, -2.00515, 
87303, -0.755859, -2.00515, 
87322, -0.757813, -2.00515, 
87341, -0.766083, -2.00515, 
87359, -0.777664, -2.00515, 
87378, -0.767212, -2.00515, 
87397, -0.776001, -2.00515, 
87415, -0.789719, -2.00515, 
87434, -0.781647, -2.00515, 
87453, -0.797852, -2.00515, 
87474, -0.798264, -2.00515, 
87490, -0.808273, -2.00515, 
87510, -0.822922, -2.00515, 
87528, -0.828049, -2.00515, 
87547, -0.794449, -2.00515, 
87566, -0.809204, -2.00515, 
87589, -0.810928, -2.00515, 
87609, -0.813187, -2.00515, 
87626, -0.814682, -2.00515, 
87640, -0.802261, -2.00515, 
87659, -0.809738, -2.00515, 
87683, -0.809738, -2.00515, 
87698, -0.7957, -2.00515, 
87716, -0.80098, -2.00515, 
87734, -0.808029, -2.00515, 
87753, -0.804245, -2.00515, 
87772, -0.791306, -2.00515, 
87790, -0.794205, -2.00515, 
87809, -0.797897, -2.00515, 
87828, -0.82312, -2.00515, 
87847, -0.815292, -2.00515, 
87866, -0.823547, -2.00515, 
87884, -0.79776, -2.00515, 
87903, -0.800446, -2.00515, 
87922, -0.811829, -2.00515, 
87941, -0.809357, -2.00515, 
87959, -0.825958, -2.00515, 
87978, -0.841049, -2.00515, 
87998, -0.822876, -2.00515, 
88015, -0.819138, -2.00515, 
88034, -0.812866, -2.00515, 
88053, -0.813034, -2.00515, 
88072, -0.807495, -2.00515, 
88093, -0.802048, -2.00515, 
88109, -0.79509, -2.00515, 
88128, -0.799042, -2.00515, 
88147, -0.807129, -2.00515, 
88166, -0.802643, -2.00515, 
88184, -0.807983, -2.00515, 
88203, -0.789932, -2.00515, 
88224, -0.809616, -2.00515, 
88240, -0.782639, -2.00515, 
88259, -0.799042, -2.00515, 
88279, -0.810776, -2.00515, 
88297, -0.811874, -2.00515, 
88316, -0.796509, -2.00515, 
88334, -0.793961, -2.00515, 
88353, -0.825775, -2.00515, 
88372, -0.816803, -2.00515, 
88391, -0.862183, -2.00515, 
88409, -0.855515, -2.00515, 
88428, -0.876892, -2.00515, 
88447, -0.878326, -2.00515, 
88467, -0.876251, -2.00515, 
88485, -0.868225, -2.00515, 
88503, -0.864746, -2.00515, 
88522, -0.86879, -2.00515, 
88541, -0.870193, -2.00515, 
88559, -0.873383, -2.00515, 
88578, -0.885864, -2.00515, 
88597, -0.890289, -2.00515, 
88616, -0.870651, -2.00515, 
88637, -0.882339, -2.00515, 
88653, -0.878342, -2.00515, 
88673, -0.849777, -2.00515, 
88691, -0.835007, -2.00515, 
88710, -0.829041, -2.00515, 
88728, -0.830841, -2.00515, 
88747, -0.82251, -2.00515, 
88766, -0.821701, -2.00515, 
88785, -0.836273, -2.00515, 
88803, -0.806854, -2.00515, 
88822, -0.81311, -2.00515, 
88841, -0.834915, -2.00515, 
88860, -0.84433, -2.00515, 
88878, -0.828888, -2.00515, 
88897, -0.865067, -2.00515, 
88916, -0.851669, -2.00515, 
88935, -0.827774, -2.00515, 
88953, -0.826965, -2.00515, 
88972, -0.852859, -2.00515, 
88991, -0.822159, -2.00515, 
89010, -0.827667, -2.00515, 
89028, -0.82962, -2.00515, 
89047, -0.835098, -2.00515, 
89066, -0.844193, -2.00515, 
89085, -0.859177, -2.00515, 
89104, -0.851395, -2.00515, 
89122, -0.854263, -2.00515, 
89141, -0.853012, -2.00515, 
89160, -0.855072, -2.00515, 
89179, -0.842499, -2.00515, 
89197, -0.850357, -2.00515, 
89216, -0.860123, -2.00515, 
89235, -0.843948, -2.00515, 
89253, -0.840408, -2.00515, 
89272, -0.851593, -2.00515, 
89291, -0.85347, -2.00515, 
89310, -0.861282, -2.00515, 
89328, -0.859024, -2.00515, 
89347, -0.862457, -2.00515, 
89366, -0.848145, -2.00515, 
89386, -0.845367, -2.00515, 
89404, -0.837418, -2.00515, 
89422, -0.835098, -2.00515, 
89441, -0.840515, -2.00515, 
89460, -0.839996, -2.00515, 
89479, -0.825394, -2.00515, 
89497, -0.821289, -2.00515, 
89516, -0.829422, -2.00515, 
89535, -0.820999, -2.00515, 
89553, -0.822083, -2.00515, 
89572, -0.827194, -2.00515, 
89591, -0.82782, -2.00515, 
89610, -0.830276, -2.00515, 
89629, -0.820313, -2.00515, 
89647, -0.820023, -2.00515, 
89668, -0.815353, -2.00515, 
89685, -0.814636, -2.00515, 
89703, -0.811676, -2.00515, 
89722, -0.811829, -2.00515, 
89741, -0.818832, -2.00515, 
89760, -0.828186, -2.00515, 
89779, -0.815918, -2.00515, 
89797, -0.817078, -2.00515, 
89816, -0.81633, -2.00515, 
89835, -0.833115, -2.00515, 
89854, -0.842209, -2.00515, 
89872, -0.834381, -2.00515, 
89891, -0.838974, -2.00515, 
89910, -0.834869, -2.00515, 
89929, -0.829498, -2.00515, 
89947, -0.827316, -2.00515, 
89966, -0.825729, -2.00515, 
89985, -0.824371, -2.00515, 
90003, -0.83548, -2.00515, 
90022, -0.827271, -2.00515, 
90041, -0.823471, -2.00515, 
90060, -0.828293, -2.00515, 
90079, -0.821686, -2.00515, 
90099, -0.806335, -2.00515, 
90116, -0.826767, -2.00515, 
90136, -0.831192, -2.00515, 
90157, -0.82486, -2.00515, 
90172, -0.820099, -2.00515, 
90191, -0.820572, -2.00515, 
90210, -0.798996, -2.00515, 
90229, -0.798798, -2.00515, 
90248, -0.787872, -2.00515, 
90266, -0.778137, -2.00515, 
90285, -0.778595, -2.00515, 
90304, -0.784485, -2.00515, 
90322, -0.791641, -2.00515, 
90341, -0.762268, -2.00515, 
90360, -0.751221, -2.00515, 
90379, -0.764709, -2.00515, 
90398, -0.772781, -2.00515, 
90418, -0.766312, -2.00515, 
90438, -0.769958, -2.00515, 
90454, -0.756271, -2.00515, 
90473, -0.759003, -2.00515, 
90491, -0.76535, -2.00515, 
90510, -0.764786, -2.00515, 
90529, -0.767029, -2.00515, 
90548, -0.749619, -2.00515, 
90566, -0.725464, -2.00515, 
90585, -0.725235, -2.00515, 
90604, -0.734207, -2.00515, 
90623, -0.721085, -2.00515, 
90641, -0.727295, -2.00515, 
90660, -0.74501, -2.00515, 
90679, -0.743988, -2.00515, 
90697, -0.740372, -2.00515, 
90717, -0.707718, -2.00515, 
90736, -0.712967, -2.00515, 
90754, -0.711624, -2.00515, 
90773, -0.714508, -2.00515, 
90791, -0.724792, -2.00515, 
90810, -0.729416, -2.00515, 
90829, -0.730423, -2.00515, 
90848, -0.726486, -2.00515, 
90866, -0.723694, -2.00515, 
90886, -0.717514, -2.00515, 
90904, -0.730286, -2.00515, 
90922, -0.747208, -2.00515, 
90941, -0.765594, -2.00515, 
90960, -0.734756, -2.00515, 
90979, -0.736725, -2.00515, 
90998, -0.725754, -2.00515, 
91017, -0.723862, -2.00515, 
91035, -0.692535, -2.00515, 
91056, -0.696411, -2.00515, 
91073, -0.726135, -2.00515, 
91091, -0.722702, -2.00515, 
91111, -0.710907, -2.00515, 
91129, -0.700165, -2.00515, 
91148, -0.721481, -2.00515, 
91166, -0.703659, -2.00515, 
91186, -0.690414, -2.00515, 
91204, -0.691086, -2.00515, 
91223, -0.698776, -2.00515, 
91241, -0.688034, -2.00515, 
91260, -0.700211, -2.00515, 
91279, -0.709122, -2.00515, 
91298, -0.712952, -2.00515, 
91317, -0.698074, -2.00515, 
91335, -0.702026, -2.00515, 
91354, -0.702713, -2.00515, 
91373, -0.708099, -2.00515, 
91391, -0.715561, -2.00515, 
91410, -0.692123, -2.00515, 
91429, -0.707382, -2.00515, 
91448, -0.698746, -2.00515, 
91467, -0.699417, -2.00515, 
91485, -0.68335, -2.00515, 
91504, -0.682419, -2.00515, 
91523, -0.676605, -2.00515, 
91542, -0.678589, -2.00515, 
91560, -0.672546, -2.00515, 
91580, -0.676468, -2.00515, 
91598, -0.692352, -2.00515, 
91617, -0.708801, -2.00515, 
91636, -0.714981, -2.00515, 
91654, -0.756393, -2.00515, 
91675, -0.745743, -2.00515, 
91691, -0.746841, -2.00515, 
91710, -0.746063, -2.00515, 
91729, -0.743408, -2.00515, 
91748, -0.754333, -2.00515, 
91767, -0.753098, -2.00515, 
91785, -0.748978, -2.00515, 
91804, -0.769943, -2.00515, 
91823, -0.760971, -2.00515, 
91841, -0.745239, -2.00515, 
91860, -0.755234, -2.00515, 
91879, -0.756638, -2.00515, 
91898, -0.773087, -2.00515, 
91917, -0.783112, -2.00515, 
91936, -0.776688, -2.00515, 
91954, -0.778381, -2.00515, 
91973, -0.774673, -2.00515, 
91991, -0.775574, -2.00515, 
92010, -0.766098, -2.00515, 
92030, -0.759659, -2.00515, 
92049, -0.768677, -2.00515, 
92067, -0.763382, -2.00515, 
92088, -0.744278, -2.00515, 
92104, -0.76683, -2.00515, 
92123, -0.753769, -2.00515, 
92142, -0.763489, -2.00515, 
92160, -0.763733, -2.00515, 
92179, -0.749847, -2.00515, 
92198, -0.749557, -2.00515, 
92218, -0.753418, -2.00515, 
92238, -0.747498, -2.00515, 
92254, -0.745422, -2.00515, 
92273, -0.736053, -2.00515, 
92292, -0.747665, -2.00515, 
92311, -0.754791, -2.00515, 
92331, -0.762802, -2.00515, 
92350, -0.768692, -2.00515, 
92367, -0.769485, -2.00515, 
92386, -0.75061, -2.00515, 
92404, -0.75589, -2.00515, 
92423, -0.769104, -2.00515, 
92442, -0.767197, -2.00515, 
92461, -0.751236, -2.00515, 
92479, -0.752045, -2.00515, 
92498, -0.739792, -2.00515, 
92517, -0.722122, -2.00515, 
92536, -0.686646, -2.00515, 
92554, -0.695557, -2.00515, 
92573, -0.695358, -2.00515, 
92592, -0.705215, -2.00515, 
92610, -0.702362, -2.00515, 
92629, -0.71199, -2.00515, 
92648, -0.702454, -2.00515, 
92668, -0.708786, -2.00515, 
92688, -0.705826, -2.00515, 
92705, -0.709229, -2.00515, 
92723, -0.724136, -2.00515, 
92742, -0.729675, -2.00515, 
92760, -0.718857, -2.00515, 
92779, -0.724503, -2.00515, 
92799, -0.718338, -2.00515, 
92818, -0.719681, -2.00515, 
92836, -0.716812, -2.00515, 
92855, -0.73288, -2.00515, 
92873, -0.707947, -2.00515, 
92895, -0.720032, -2.00515, 
92911, -0.722565, -2.00515, 
92930, -0.718201, -2.00515, 
92949, -0.728699, -2.00515, 
92967, -0.712967, -2.00515, 
92986, -0.711914, -2.00515, 
93004, -0.704376, -2.00515, 
93023, -0.698074, -2.00515, 
93042, -0.711151, -2.00515, 
93061, -0.697968, -2.00515, 
93079, -0.695541, -2.00515, 
93098, -0.688782, -2.00515, 
93117, -0.653519, -2.00515, 
93136, -0.662262, -2.00515, 
93155, -0.69751, -2.00515, 
93173, -0.693787, -2.00515, 
93192, -0.702499, -2.00515, 
93210, -0.711304, -2.00515, 
93229, -0.711578, -2.00515, 
93248, -0.708344, -2.00515, 
93267, -0.712479, -2.00515, 
93286, -0.715622, -2.00515, 
93305, -0.745071, -2.00515, 
93323, -0.750443, -2.00515, 
93342, -0.756546, -2.00515, 
93361, -0.746719, -2.00515, 
93380, -0.763962, -2.00515, 
93399, -0.777786, -2.00515, 
93417, -0.787338, -2.00515, 
93436, -0.787155, -2.00515, 
93454, -0.784973, -2.00515, 
93473, -0.783661, -2.00515, 
93492, -0.784561, -2.00515, 
93511, -0.788513, -2.00515, 
93530, -0.78743, -2.00515, 
93549, -0.786041, -2.00515, 
93567, -0.794586, -2.00515, 
93586, -0.799835, -2.00515, 
93604, -0.803162, -2.00515, 
93623, -0.805191, -2.00515, 
93642, -0.78212, -2.00515, 
93661, -0.777679, -2.00515, 
93680, -0.765518, -2.00515, 
93698, -0.74736, -2.00515, 
93717, -0.759979, -2.00515, 
93736, -0.75708, -2.00515, 
93755, -0.754547, -2.00515, 
93773, -0.771225, -2.00515, 
93792, -0.756073, -2.00515, 
93811, -0.753571, -2.00515, 
93830, -0.771423, -2.00515, 
93849, -0.768539, -2.00515, 
93867, -0.776886, -2.00515, 
93890, -0.795273, -2.00515, 
93905, -0.773865, -2.00515, 
93923, -0.763748, -2.00515, 
93942, -0.758102, -2.00515, 
93961, -0.73465, -2.00515, 
93980, -0.71788, -2.00515, 
93999, -0.722198, -2.00515, 
94020, -0.71875, -2.00515, 
94036, -0.701828, -2.00515, 
94057, -0.702332, -2.00515, 
94073, -0.703766, -2.00515, 
94092, -0.693497, -2.00515, 
94111, -0.69165, -2.00515, 
94130, -0.681305, -2.00515, 
94149, -0.695602, -2.00515, 
94167, -0.710251, -2.00515, 
94186, -0.715927, -2.00515, 
94207, -0.733322, -2.00515, 
94223, -0.722855, -2.00515, 
94242, -0.738541, -2.00515, 
94261, -0.725769, -2.00515, 
94280, -0.718643, -2.00515, 
94298, -0.716904, -2.00515, 
94318, -0.712738, -2.00515, 
94336, -0.70932, -2.00515, 
94355, -0.71405, -2.00515, 
94374, -0.717484, -2.00515, 
94392, -0.734116, -2.00515, 
94411, -0.732956, -2.00515, 
94430, -0.751144, -2.00515, 
94449, -0.770813, -2.00515, 
94468, -0.763733, -2.00515, 
94486, -0.759766, -2.00515, 
94505, -0.750977, -2.00515, 
94524, -0.756912, -2.00515, 
94543, -0.763321, -2.00515, 
94562, -0.770264, -2.00515, 
94580, -0.781967, -2.00515, 
94600, -0.788925, -2.00515, 
94617, -0.801102, -2.00515, 
94636, -0.793854, -2.00515, 
94655, -0.785416, -2.00515, 
94674, -0.811234, -2.00515, 
94692, -0.81337, -2.00515, 
94711, -0.827225, -2.00515, 
94730, -0.810287, -2.00515, 
94750, -0.805527, -2.00515, 
94767, -0.793991, -2.00515, 
94787, -0.791168, -2.00515, 
94806, -0.799637, -2.00515, 
94823, -0.800919, -2.00515, 
94842, -0.800659, -2.00515, 
94861, -0.790955, -2.00515, 
94880, -0.78656, -2.00515, 
94898, -0.793961, -2.00515, 
94917, -0.78653, -2.00515, 
94936, -0.787033, -2.00515, 
94955, -0.795975, -2.00515, 
94974, -0.811844, -2.00515, 
94992, -0.801346, -2.00515, 
95011, -0.815964, -2.00515, 
95030, -0.820114, -2.00515, 
95049, -0.81485, -2.00515, 
95068, -0.821487, -2.00515, 
95088, -0.823898, -2.00515, 
95105, -0.82724, -2.00515, 
95124, -0.83461, -2.00515, 
95142, -0.806015, -2.00515, 
95161, -0.808167, -2.00515, 
95180, -0.818481, -2.00515, 
95199, -0.823105, -2.00515, 
95218, -0.81926, -2.00515, 
95236, -0.820816, -2.00515, 
95257, -0.81073, -2.00515, 
95274, -0.815475, -2.00515, 
95293, -0.803741, -2.00515, 
95311, -0.791656, -2.00515, 
95330, -0.806015, -2.00515, 
95349, -0.785172, -2.00515, 
95368, -0.788589, -2.00515, 
95386, -0.796356, -2.00515, 
95405, -0.775528, -2.00515, 
95424, -0.776245, -2.00515, 
95442, -0.769089, -2.00515, 
95461, -0.759552, -2.00515, 
95480, -0.74408, -2.00515, 
95499, -0.746094, -2.00515, 
95520, -0.752884, -2.00515, 
95539, -0.754242, -2.00515, 
95555, -0.775711, -2.00515, 
95574, -0.771545, -2.00515, 
95592, -0.78743, -2.00515, 
95611, -0.799118, -2.00515, 
95630, -0.806915, -2.00515, 
95649, -0.806, -2.00515, 
95668, -0.832687, -2.00515, 
95686, -0.838638, -2.00515, 
95706, -0.841629, -2.00515, 
95724, -0.850174, -2.00515, 
95743, -0.833664, -2.00515, 
95761, -0.831604, -2.00515, 
95781, -0.833344, -2.00515, 
95799, -0.82869, -2.00515, 
95818, -0.829208, -2.00515, 
95839, -0.812302, -2.00515, 
95860, -0.810226, -2.00515, 
95874, -0.800354, -2.00515, 
95893, -0.775528, -2.00515, 
95911, -0.786423, -2.00515, 
95930, -0.79187, -2.00515, 
95949, -0.789734, -2.00515, 
95968, -0.773544, -2.00515, 
95986, -0.779236, -2.00515, 
96005, -0.783661, -2.00515, 
96024, -0.778336, -2.00515, 
96043, -0.786804, -2.00515, 
96061, -0.782516, -2.00515, 
96080, -0.789154, -2.00515, 
96099, -0.790726, -2.00515, 
96119, -0.775238, -2.00515, 
96137, -0.785538, -2.00515, 
96156, -0.772095, -2.00515, 
96174, -0.779144, -2.00515, 
96194, -0.786514, -2.00515, 
96212, -0.791565, -2.00515, 
96230, -0.794739, -2.00515, 
96254, -0.775299, -2.00515, 
96267, -0.770538, -2.00515, 
96289, -0.764893, -2.00515, 
96305, -0.769562, -2.00515, 
96324, -0.778473, -2.00515, 
96343, -0.780594, -2.00515, 
96361, -0.788467, -2.00515, 
96380, -0.778503, -2.00515, 
96399, -0.813828, -2.00515, 
96418, -0.820511, -2.00515, 
96436, -0.807678, -2.00515, 
96456, -0.818726, -2.00515, 
96475, -0.79303, -2.00515, 
96493, -0.783112, -2.00515, 
96513, -0.771774, -2.00515, 
96530, -0.774353, -2.00515, 
96550, -0.768936, -2.00515, 
96569, -0.78508, -2.00515, 
96587, -0.808884, -2.00515, 
96605, -0.817184, -2.00515, 
96624, -0.81192, -2.00515, 
96643, -0.820633, -2.00515, 
96662, -0.809509, -2.00515, 
96680, -0.787277, -2.00515, 
96699, -0.790314, -2.00515, 
96719, -0.771317, -2.00515, 
96736, -0.776077, -2.00515, 
96755, -0.770676, -2.00515, 
96774, -0.77684, -2.00515, 
96793, -0.775818, -2.00515, 
96812, -0.779526, -2.00515, 
96830, -0.784103, -2.00515, 
96849, -0.790802, -2.00515, 
96870, -0.778442, -2.00515, 
96887, -0.770157, -2.00515, 
96907, -0.747894, -2.00515, 
96924, -0.743698, -2.00515, 
96943, -0.743073, -2.00515, 
96962, -0.746506, -2.00515, 
96980, -0.730621, -2.00515, 
96999, -0.725754, -2.00515, 
97019, -0.750534, -2.00515, 
97037, -0.766647, -2.00515, 
97055, -0.764908, -2.00515, 
97074, -0.754181, -2.00515, 
97093, -0.773712, -2.00515, 
97112, -0.753235, -2.00515, 
97130, -0.754227, -2.00515, 
97149, -0.742371, -2.00515, 
97168, -0.746017, -2.00515, 
97187, -0.775269, -2.00515, 
97207, -0.798309, -2.00515, 
97224, -0.809479, -2.00515, 
97245, -0.828613, -2.00515, 
97262, -0.835648, -2.00515, 
97281, -0.851273, -2.00515, 
97299, -0.847717, -2.00515, 
97319, -0.837448, -2.00515, 
97337, -0.83873, -2.00515, 
97356, -0.839172, -2.00515, 
97375, -0.828629, -2.00515, 
97393, -0.842117, -2.00515, 
97412, -0.866119, -2.00515, 
97431, -0.86409, -2.00515, 
97450, -0.848251, -2.00515, 
97469, -0.847534, -2.00515, 
97488, -0.812881, -2.00515, 
97506, -0.815643, -2.00515, 
97524, -0.810623, -2.00515, 
97543, -0.812927, -2.00515, 
97562, -0.813171, -2.00515, 
97581, -0.814209, -2.00515, 
97599, -0.794693, -2.00515, 
97618, -0.807037, -2.00515, 
97637, -0.82933, -2.00515, 
97656, -0.828888, -2.00515, 
97674, -0.834839, -2.00515, 
97693, -0.805801, -2.00515, 
97712, -0.803604, -2.00515, 
97731, -0.803497, -2.00515, 
97749, -0.812729, -2.00515, 
97771, -0.83461, -2.00515, 
97787, -0.841217, -2.00515, 
97807, -0.836594, -2.00515, 
97824, -0.813995, -2.00515, 
97843, -0.802444, -2.00515, 
97862, -0.799728, -2.00515, 
97881, -0.812286, -2.00515, 
97900, -0.83284, -2.00515, 
97919, -0.822327, -2.00515, 
97937, -0.827301, -2.00515, 
97957, -0.820923, -2.00515, 
97974, -0.823303, -2.00515, 
97993, -0.832169, -2.00515, 
98012, -0.839874, -2.00515, 
98031, -0.830292, -2.00515, 
98049, -0.843231, -2.00515, 
98068, -0.83757, -2.00515, 
98087, -0.827576, -2.00515, 
98106, -0.828995, -2.00515, 
98124, -0.82608, -2.00515, 
98143, -0.822662, -2.00515, 
98163, -0.812607, -2.00515, 
98181, -0.803192, -2.00515, 
98200, -0.801529, -2.00515, 
98219, -0.803299, -2.00515, 
98237, -0.80188, -2.00515, 
98256, -0.795837, -2.00515, 
98274, -0.811676, -2.00515, 
98296, -0.811035, -2.00515, 
98314, -0.821503, -2.00515, 
98331, -0.806992, -2.00515, 
98350, -0.821259, -2.00515, 
98369, -0.825409, -2.00515, 
98387, -0.819229, -2.00515, 
98406, -0.817993, -2.00515, 
98425, -0.819229, -2.00515, 
98443, -0.804779, -2.00515, 
98462, -0.815613, -2.00515, 
98481, -0.82077, -2.00515, 
98501, -0.809784, -2.00515, 
98521, -0.826874, -2.00515, 
98537, -0.790146, -2.00515, 
98556, -0.788925, -2.00515, 
98574, -0.775909, -2.00515, 
98593, -0.787476, -2.00515, 
98613, -0.787277, -2.00515, 
98631, -0.794174, -2.00515, 
98650, -0.775284, -2.00515, 
98668, -0.788437, -2.00515, 
98687, -0.783798, -2.00515, 
98706, -0.782074, -2.00515, 
98727, -0.781174, -2.00515, 
98744, -0.771667, -2.00515, 
98762, -0.770432, -2.00515, 
98781, -0.77327, -2.00515, 
98801, -0.757156, -2.00515, 
98818, -0.766708, -2.00515, 
98837, -0.782013, -2.00515, 
98857, -0.782867, -2.00515, 
98875, -0.802505, -2.00515, 
98893, -0.787445, -2.00515, 
98912, -0.809494, -2.00515, 
98931, -0.790146, -2.00515, 
98950, -0.801682, -2.00515, 
98968, -0.787766, -2.00515, 
98987, -0.793457, -2.00515, 
99007, -0.80574, -2.00515, 
99025, -0.804291, -2.00515, 
99043, -0.792801, -2.00515, 
99062, -0.81134, -2.00515, 
99081, -0.827911, -2.00515, 
99100, -0.842209, -2.00515, 
99119, -0.839813, -2.00515, 
99137, -0.811966, -2.00515, 
99156, -0.819244, -2.00515, 
99175, -0.829208, -2.00515, 
99194, -0.857208, -2.00515, 
99212, -0.853836, -2.00515, 
99231, -0.859207, -2.00515, 
99250, -0.869843, -2.00515, 
99269, -0.855133, -2.00515, 
99288, -0.857208, -2.00515, 
99306, -0.848373, -2.00515, 
99325, -0.861954, -2.00515, 
99345, -0.865295, -2.00515, 
99364, -0.865631, -2.00515, 
99381, -0.857132, -2.00515, 
99400, -0.84729, -2.00515, 
99419, -0.860611, -2.00515, 
99438, -0.876709, -2.00515, 
99457, -0.865417, -2.00515, 
99475, -0.861374, -2.00515, 
99494, -0.858521, -2.00515, 
99513, -0.859711, -2.00515, 
99532, -0.862717, -2.00515, 
99550, -0.864853, -2.00515, 
99569, -0.862289, -2.00515, 
99587, -0.858246, -2.00515, 
99610, -0.869797, -2.00515, 
99625, -0.86026, -2.00515, 
99643, -0.849838, -2.00515, 
99663, -0.882477, -2.00515, 
99681, -0.883636, -2.00515, 
99700, -0.85675, -2.00515, 
99719, -0.854767, -2.00515, 
99737, -0.841827, -2.00515, 
99756, -0.811844, -2.00515, 
99775, -0.829269, -2.00515, 
99795, -0.818863, -2.00515, 
99814, -0.818115, -2.00515, 
99835, -0.795044, -2.00515, 
99850, -0.794327, -2.00515, 
99873, -0.785355, -2.00515, 
99887, -0.792404, -2.00515, 
99906, -0.801254, -2.00515, 
99925, -0.793442, -2.00515, 
99944, -0.788986, -2.00515, 
99962, -0.772705, -2.00515, 
99981, -0.769089, -2.00515, 
100001, -0.774673, -2.00515, 
100020, -0.769409, -2.00515, 
100040, -0.75563, -2.00515, 
100056, -0.741974, -2.00515, 
100075, -0.742737, -2.00515, 
100094, -0.741852, -2.00515, 
100113, -0.75354, -2.00515, 
100132, -0.770004, -2.00515, 
100151, -0.752945, -2.00515, 
100170, -0.750061, -2.00515, 
100188, -0.752441, -2.00515, 
100206, -0.757858, -2.00515, 
100225, -0.730759, -2.00515, 
100244, -0.739517, -2.00515, 
100263, -0.72998, -2.00515, 
100281, -0.746628, -2.00515, 
100300, -0.741867, -2.00515, 
100320, -0.730148, -2.00515, 
100338, -0.736435, -2.00515, 
100356, -0.748734, -2.00515, 
100375, -0.744614, -2.00515, 
100394, -0.736404, -2.00515, 
100413, -0.744339, -2.00515, 
100432, -0.729538, -2.00515, 
100450, -0.739563, -2.00515, 
100469, -0.724625, -2.00515, 
100488, -0.741135, -2.00515, 
100506, -0.730255, -2.00515, 
100525, -0.753174, -2.00515, 
100544, -0.783279, -2.00515, 
100563, -0.79657, -2.00515, 
100581, -0.808701, -2.00515, 
100600, -0.808517, -2.00515, 
100619, -0.819794, -2.00515, 
100638, -0.805588, -2.00515, 
100656, -0.827148, -2.00515, 
100675, -0.847107, -2.00515, 
100694, -0.850174, -2.00515, 
100713, -0.830215, -2.00515, 
100731, -0.830582, -2.00515, 
100750, -0.832047, -2.00515, 
100769, -0.842102, -2.00515, 
100788, -0.828018, -2.00515, 
100807, -0.845108, -2.00515, 
100825, -0.847168, -2.00515, 
100844, -0.882751, -2.00515, 
100863, -0.881226, -2.00515, 
100881, -0.863602, -2.00515, 
100900, -0.864044, -2.00515, 
100919, -0.855316, -2.00515, 
100938, -0.840134, -2.00515, 
100957, -0.839142, -2.00515, 
100975, -0.83667, -2.00515, 
100994, -0.837845, -2.00515, 
101013, -0.849136, -2.00515, 
101032, -0.844147, -2.00515, 
101051, -0.831207, -2.00515, 
101070, -0.828934, -2.00515, 
101088, -0.860428, -2.00515, 
101107, -0.868851, -2.00515, 
101126, -0.822723, -2.00515, 
101144, -0.827377, -2.00515, 
101163, -0.815002, -2.00515, 
101182, -0.811386, -2.00515, 
101201, -0.779907, -2.00515, 
101219, -0.77771, -2.00515, 
101238, -0.782684, -2.00515, 
101257, -0.784302, -2.00515, 
101275, -0.821106, -2.00515, 
101294, -0.821838, -2.00515, 
101313, -0.809418, -2.00515, 
101332, -0.805435, -2.00515, 
101351, -0.8172, -2.00515, 
101369, -0.817154, -2.00515, 
